physical_sample_id,scanner,feature,feature_label,role,expected_direction,baseline,clean,clean_minus_baseline
BCG1-4,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.35770145550588,54.498565816456455,-0.8591356390494269
BCG1-4,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.37662371688375,54.40578506395889,5.029161347075139
BCG1-4,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.13465271972277,56.84410003191901,7.7094473121962395
BCG1-4,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.11089613931688,53.19312472618893,5.0822285868720485
BCG1-5,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,52.355821853448894,54.525320490685495,2.1694986372366003
BCG1-5,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.93772045487894,53.67277498181482,4.735054526935876
BCG1-5,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,51.26860742382951,57.08410785227112,5.815500428441609
BCG1-5,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.939192188181714,54.04686802041903,6.1076758322373195
BCG1-6,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,53.4084464007727,54.2386081938895,0.830161793116801
BCG1-6,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.19207875088679,54.16150497085226,4.96942621996547
BCG1-6,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.67973194036704,57.060549363817614,6.380817423450573
BCG1-6,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.25276511457466,53.06713809799628,4.81437298342162
BCG1-7,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,52.358364153458005,54.603232409138414,2.2448682556804087
BCG1-7,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.69288162018351,54.37511495322094,3.6822333330374235
BCG1-7,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,51.869473948440586,56.92157307127346,5.052099122832871
BCG1-7,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,45.23309581247627,53.08472332914165,7.851627516665381
BCG1-8,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,52.212310830152006,54.31604054226848,2.1037297121164755
BCG1-8,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.8897722596603,55.161117422508056,7.271345162847759
BCG1-8,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,52.96270629548162,56.96393809421095,4.001231798729336
BCG1-8,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.47702103836821,54.403289615142256,6.926268576774049
BCG2-1,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,54.88254451275632,56.45950394624118,1.5769594334848591
BCG2-1,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.60823732539076,54.48290819549583,4.874670870105071
BCG2-1,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.59069293580211,57.12525182340522,1.5345588876031115
BCG2-1,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.95709769817299,56.26881775678036,8.31172005860737
BCG2-2,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,56.51737751830017,56.72523092596767,0.20785340766749982
BCG2-2,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.07563607805832,54.838366635275726,4.7627305572174095
BCG2-2,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,52.46157809007394,58.44030929309037,5.97873120301643
BCG2-2,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.4203388213416,56.19104396924337,6.770705147901765
BCG2-3,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.70052061196442,55.96268600273963,0.26216539077520906
BCG2-3,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.72595249266413,54.5564985995082,4.830546106844075
BCG2-3,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,52.47049989126408,56.18713286026722,3.716632969003136
BCG2-3,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.275209984624006,55.64965332182907,5.374443337205065
BCG2-4,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,56.63607944447979,55.37714928747515,-1.2589301570046416
BCG2-4,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.56665444387366,54.42148636460107,4.854831920727413
BCG2-4,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.277727867165446,57.212013077742895,6.93428521057745
BCG2-4,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.14266356557306,56.013391446138094,8.870727880565035
BCG2-5,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.16044863305491,56.15949032022446,0.9990416871695444
BCG2-5,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.8104602517825,53.41232253923094,3.6018622874484407
BCG2-5,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.98479135421092,57.90484303935992,6.920051685148998
BCG2-5,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,45.57173556918398,54.84249501794321,9.270759448759229
BCG2-6,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,57.15922542509709,56.52239675663174,-0.6368286684653484
BCG2-6,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.00789867921405,55.31555635098404,5.307657671769988
BCG2-6,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.366583352735645,57.61978363794354,9.253200285207896
BCG2-6,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.05739353368844,55.06447660944451,6.007083075756071
BCG2-7,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,57.761192196097696,56.83747596513947,-0.9237162309582274
BCG2-7,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.23653729712535,55.10816714068008,4.871629843554729
BCG2-7,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.2799748901076,58.11798794966078,7.838013059553177
BCG2-7,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.208654405849295,56.3208184903952,9.112164084545903
BCG2-8,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.55262305445857,57.63459828344358,2.0819752289850086
BCG2-8,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.98621447285349,55.801782505777865,4.815568032924375
BCG2-8,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,51.05329348691676,58.16634747918139,7.113053992264632
BCG2-8,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.72133804636479,55.68841554071975,5.96707749435496
BCG3-1,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,53.49922443927445,54.88844528351633,1.3892208442418834
BCG3-1,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.011223325382936,55.30552934413466,9.294306018751726
BCG3-1,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.29560772910097,56.889650994425,7.594043265324025
BCG3-1,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.58082892625435,55.6663930881025,9.085564161848154
BCG3-2,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.545845806609904,56.3080146835374,0.7621688769274968
BCG3-2,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.32898712342292,54.68317811080277,6.354190987379852
BCG3-2,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.78101404874441,55.857250522554416,8.076236473810006
BCG3-2,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.81171811715949,51.97919822016248,4.167480103002994
BCG3-3,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.42219856901265,54.78050021877481,-0.6416983502378386
BCG3-3,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.53098283800139,54.28633466417867,6.755351826177275
BCG3-3,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.39142994404288,56.98540068980155,7.593970745758668
BCG3-3,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.02579983376673,56.80438142120776,8.778581587441025
BCG3-4,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.35484545879002,54.67875619257046,-0.6760892662195559
BCG3-4,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.09387293450896,55.06339062982341,5.969517695314451
BCG3-4,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.45523303588783,55.60534428642536,5.1501112505375275
BCG3-4,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.18437493287507,54.349759215841424,5.16538428296635
BCG3-5,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,56.56325976187494,54.48361583624707,-2.0796439256278703
BCG3-5,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.55769023560174,53.253533851152326,6.6958436155505865
BCG3-5,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.715216423213775,55.03257897201904,6.317362548805264
BCG3-5,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,51.576256666960525,53.4395284327849,1.863271765824372
BCG3-6,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.72152821303534,55.079855596910846,-0.6416726161244952
BCG3-6,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.53069200758966,53.59670675103015,4.0660147434404905
BCG3-6,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,51.93883414404211,55.439476520610384,3.5006423765682726
BCG3-6,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.66780012948856,55.52723494072045,8.859434811231885
BCG3-7,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,55.25435858632191,56.0675823074144,0.8132237210924842
BCG3-7,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.6925900068458,54.087517847960434,5.394927841114637
BCG3-7,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,51.38738436727637,56.038800818714506,4.651416451438138
BCG3-7,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.79281542286648,53.05695443750832,5.2641390146418345
BCG3-8,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,57.038123898030406,54.75349845109309,-2.2846254469373193
BCG3-8,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.08699612320637,53.85696192022281,4.7699657970164395
BCG3-8,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.08232937235348,55.28203305567117,6.1997036833176935
BCG3-8,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.9129890720217,52.52952639897343,5.616537326951729
BCG4-1,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,59.190951938141765,63.62110303420052,4.430151096058758
BCG4-1,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,44.72354271349205,56.02089837212596,11.297355658633911
BCG4-1,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,45.80010331439378,57.6605791580907,11.860475843696918
BCG4-1,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.57515119400234,57.92257123941636,11.347420045414019
BCG4-2,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,60.293707860859854,62.677181904827336,2.3834740439674817
BCG4-2,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.85603331175847,54.51158978653682,5.655556474778344
BCG4-2,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.02295981393945,55.56203452250019,5.53907470856074
BCG4-2,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,44.82202611794936,53.612455516114046,8.790429398164683
BCG4-3,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,61.91335023428361,63.50818110672107,1.5948308724374556
BCG4-3,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,48.166533021023554,53.99443757382282,5.827904552799268
BCG4-3,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,45.95692579241776,56.1089798819817,10.15205408956394
BCG4-3,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.746738506303984,52.98299154001457,3.2362530337105824
BCG4-4,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,63.75996913183786,61.77425131283486,-1.9857178190029998
BCG4-4,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,44.83263793368428,55.87256700738589,11.039929073701607
BCG4-4,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.294601776360814,55.72061987578512,9.426018099424304
BCG4-4,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.508834804479655,55.39007360115655,5.881238796676897
BCG4-5,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,62.41014806397879,62.18089578326977,-0.22925228070901937
BCG4-5,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,51.00145294965439,54.33594374417186,3.334490794517464
BCG4-5,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,50.61012731598769,56.40218921861766,5.792061902629968
BCG4-5,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.41874755683697,55.122087573588125,5.703340016751156
BCG4-6,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,63.43710073844624,62.48829830523867,-0.9488024332075682
BCG4-6,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.448103996434256,55.62955882885659,9.181454832422332
BCG4-6,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,43.439304118634176,57.74026373971329,14.300959621079116
BCG4-6,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.20432053066429,54.084648942646375,7.8803284119820844
BCG4-7,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,61.80161849350314,62.17444737052466,0.3728288770215187
BCG4-7,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.72968226040795,53.90607370382547,4.176391443417522
BCG4-7,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.11601027057327,56.76847803621144,10.652467765638171
BCG4-7,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,49.64995745872712,59.72002076210399,10.07006330337687
BCG4-8,LABscanner,lab_L_mean,Mean L* (lightness),SECONDARY,increase,64.24159822112782,60.41879141504592,-3.8228068060818927
BCG4-8,TRIOS3,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.35254310874133,54.74730742814869,7.394764319407358
BCG4-8,TRIOS5,lab_L_mean,Mean L* (lightness),SECONDARY,increase,47.855141816585245,56.47188491914594,8.616743102560697
BCG4-8,iTERO,lab_L_mean,Mean L* (lightness),SECONDARY,increase,46.61656934714673,55.05185568096682,8.435286333820088
